,anio,municipio_nombre,municipio_id,sexo,intervalo_peso,nacidos_cantidad,centroide_lat,centroide_lon
297,2014,Florencio Varela,06274,Masculino,1000-1499,32,-34.8778729879112,-58.2586377649204
298,2014,Florencio Varela,06274,Masculino,1500-1999,74,-34.8778729879112,-58.2586377649204
299,2014,Florencio Varela,06274,Masculino,2000-2499,226,-34.8778729879112,-58.2586377649204
300,2014,Florencio Varela,06274,Masculino,2500-2999,730,-34.8778729879112,-58.2586377649204
301,2014,Florencio Varela,06274,Masculino,3000-3499,2077,-34.8778729879112,-58.2586377649204
302,2014,Florencio Varela,06274,Masculino,3500 y más,1933,-34.8778729879112,-58.2586377649204
303,2014,Florencio Varela,06274,Masculino,500-999,28,-34.8778729879112,-58.2586377649204
304,2014,Florencio Varela,06274,Masculino,Ignorado,71,-34.8778729879112,-58.2586377649204
305,2014,Florentino Ameghino,06277,Masculino,2000-2499,5,-34.8738967496734,-62.4013534701346
306,2014,Florentino Ameghino,06277,Masculino,2500-2999,8,-34.8738967496734,-62.4013534701346
307,2014,Florentino Ameghino,06277,Masculino,3000-3499,36,-34.8738967496734,-62.4013534701346
308,2014,Florentino Ameghino,06277,Masculino,3500 y más,33,-34.8738967496734,-62.4013534701346
309,2014,General Alvarado,06280,Masculino,1000-1499,4,-38.2027130466249,-58.0722485722111
310,2014,General Alvarado,06280,Masculino,1500-1999,3,-38.2027130466249,-58.0722485722111
311,2014,General Alvarado,06280,Masculino,2000-2499,13,-38.2027130466249,-58.0722485722111
312,2014,General Alvarado,06280,Masculino,2500-2999,50,-38.2027130466249,-58.0722485722111
313,2014,General Alvarado,06280,Masculino,3000-3499,129,-38.2027130466249,-58.0722485722111
314,2014,General Alvarado,06280,Masculino,3500 y más,114,-38.2027130466249,-58.0722485722111
315,2014,General Alvarado,06280,Masculino,Ignorado,6,-38.2027130466249,-58.0722485722111
316,2014,General Alvear,06287,Masculino,1000-1499,2,-36.0345220351902,-60.1333612561516
317,2014,General Alvear,06287,Masculino,1500-1999,2,-36.0345220351902,-60.1333612561516
318,2014,General Alvear,06287,Masculino,2000-2499,3,-36.0345220351902,-60.1333612561516
319,2014,General Alvear,06287,Masculino,2500-2999,16,-36.0345220351902,-60.1333612561516
320,2014,General Alvear,06287,Masculino,3000-3499,43,-36.0345220351902,-60.1333612561516
321,2014,General Alvear,06287,Masculino,3500 y más,23,-36.0345220351902,-60.1333612561516
322,2014,General Alvear,06287,Masculino,500-999,1,-36.0345220351902,-60.1333612561516
323,2014,General Arenales,06294,Masculino,1000-1499,2,-34.2374596713145,-61.2838006242382
324,2014,General Arenales,06294,Masculino,2000-2499,1,-34.2374596713145,-61.2838006242382
325,2014,General Arenales,06294,Masculino,2500-2999,15,-34.2374596713145,-61.2838006242382
326,2014,General Arenales,06294,Masculino,3000-3499,51,-34.2374596713145,-61.2838006242382
327,2014,General Arenales,06294,Masculino,3500 y más,38,-34.2374596713145,-61.2838006242382
328,2014,General Arenales,06294,Masculino,Ignorado,2,-34.2374596713145,-61.2838006242382
329,2014,General Belgrano,06301,Masculino,1500-1999,3,-35.8349745328235,-58.6980461310919
330,2014,General Belgrano,06301,Masculino,2000-2499,2,-35.8349745328235,-58.6980461310919
331,2014,General Belgrano,06301,Masculino,2500-2999,25,-35.8349745328235,-58.6980461310919
332,2014,General Belgrano,06301,Masculino,3000-3499,69,-35.8349745328235,-58.6980461310919
333,2014,General Belgrano,06301,Masculino,3500 y más,69,-35.8349745328235,-58.6980461310919
334,2014,General Guido,06308,Masculino,2500-2999,3,-36.6659831489807,-57.995784111694
335,2014,General Guido,06308,Masculino,3000-3499,9,-36.6659831489807,-57.995784111694
336,2014,General Guido,06308,Masculino,3500 y más,7,-36.6659831489807,-57.995784111694
337,2014,General La Madrid,06322,Masculino,1000-1499,1,-37.3557097661663,-61.3442438803068
338,2014,General La Madrid,06322,Masculino,1500-1999,2,-37.3557097661663,-61.3442438803068
339,2014,General La Madrid,06322,Masculino,2000-2499,2,-37.3557097661663,-61.3442438803068
340,2014,General La Madrid,06322,Masculino,2500-2999,10,-37.3557097661663,-61.3442438803068
341,2014,General La Madrid,06322,Masculino,3000-3499,31,-37.3557097661663,-61.3442438803068
342,2014,General La Madrid,06322,Masculino,3500 y más,36,-37.3557097661663,-61.3442438803068
343,2014,General La Madrid,06322,Masculino,Ignorado,2,-37.3557097661663,-61.3442438803068
344,2014,General Las Heras,06329,Masculino,1000-1499,1,-34.9094258328137,-58.9958733938567
345,2014,General Las Heras,06329,Masculino,1500-1999,3,-34.9094258328137,-58.9958733938567
346,2014,General Las Heras,06329,Masculino,2000-2499,6,-34.9094258328137,-58.9958733938567
347,2014,General Las Heras,06329,Masculino,2500-2999,23,-34.9094258328137,-58.9958733938567
348,2014,General Las Heras,06329,Masculino,3000-3499,53,-34.9094258328137,-58.9958733938567
349,2014,General Las Heras,06329,Masculino,3500 y más,42,-34.9094258328137,-58.9958733938567
350,2014,General Las Heras,06329,Masculino,Ignorado,3,-34.9094258328137,-58.9958733938567
351,2014,General Lavalle,06336,Masculino,2000-2499,2,-36.6518890133331,-56.9422695810825
352,2014,General Lavalle,06336,Masculino,2500-2999,7,-36.6518890133331,-56.9422695810825
353,2014,General Lavalle,06336,Masculino,3000-3499,14,-36.6518890133331,-56.9422695810825
354,2014,General Lavalle,06336,Masculino,3500 y más,15,-36.6518890133331,-56.9422695810825
355,2014,General Juan Madariaga,06315,Masculino,1000-1499,2,-37.153213652497,-57.2307866338235
356,2014,General Juan Madariaga,06315,Masculino,1500-1999,4,-37.153213652497,-57.2307866338235
357,2014,General Juan Madariaga,06315,Masculino,2000-2499,9,-37.153213652497,-57.2307866338235
358,2014,General Juan Madariaga,06315,Masculino,2500-2999,23,-37.153213652497,-57.2307866338235
359,2014,General Juan Madariaga,06315,Masculino,3000-3499,95,-37.153213652497,-57.2307866338235
360,2014,General Juan Madariaga,06315,Masculino,3500 y más,70,-37.153213652497,-57.2307866338235
361,2014,General Juan Madariaga,06315,Masculino,500-999,1,-37.153213652497,-57.2307866338235
362,2014,General Juan Madariaga,06315,Masculino,Ignorado,1,-37.153213652497,-57.2307866338235
363,2014,General Paz,06343,Masculino,2000-2499,7,-35.4662020729313,-58.3900057061752
364,2014,General Paz,06343,Masculino,2500-2999,21,-35.4662020729313,-58.3900057061752
365,2014,General Paz,06343,Masculino,3000-3499,47,-35.4662020729313,-58.3900057061752
366,2014,General Paz,06343,Masculino,3500 y más,30,-35.4662020729313,-58.3900057061752
367,2014,General Paz,06343,Masculino,Ignorado,4,-35.4662020729313,-58.3900057061752
368,2014,General Pinto,06351,Masculino,1500-1999,1,-34.6683135253941,-62.0397484845501
369,2014,General Pinto,06351,Masculino,2000-2499,5,-34.6683135253941,-62.0397484845501
370,2014,General Pinto,06351,Masculino,2500-2999,12,-34.6683135253941,-62.0397484845501
371,2014,General Pinto,06351,Masculino,3000-3499,38,-34.6683135253941,-62.0397484845501
372,2014,General Pinto,06351,Masculino,3500 y más,32,-34.6683135253941,-62.0397484845501
373,2014,General Pinto,06351,Masculino,Ignorado,2,-34.6683135253941,-62.0397484845501
374,2014,General Pueyrredón,06357,Masculino,1000-1499,30,-37.9656760017008,-57.743144039076
375,2014,General Pueyrredón,06357,Masculino,1500-1999,54,-37.9656760017008,-57.743144039076
376,2014,General Pueyrredón,06357,Masculino,2000-2499,254,-37.9656760017008,-57.743144039076
377,2014,General Pueyrredón,06357,Masculino,2500-2999,784,-37.9656760017008,-57.743144039076
378,2014,General Pueyrredón,06357,Masculino,3000-3499,1915,-37.9656760017008,-57.743144039076
379,2014,General Pueyrredón,06357,Masculino,3500 y más,1879,-37.9656760017008,-57.743144039076
380,2014,General Pueyrredón,06357,Masculino,500-999,11,-37.9656760017008,-57.743144039076
381,2014,General Pueyrredón,06357,Masculino,Ignorado,54,-37.9656760017008,-57.743144039076
382,2014,General Pueyrredón,06357,Masculino,Menor a 500,1,-37.9656760017008,-57.743144039076
383,2014,General Rodríguez,06364,Masculino,1000-1499,6,-34.6503494927057,-58.9879503249052
384,2014,General Rodríguez,06364,Masculino,1500-1999,21,-34.6503494927057,-58.9879503249052
385,2014,General Rodríguez,06364,Masculino,2000-2499,43,-34.6503494927057,-58.9879503249052
386,2014,General Rodríguez,06364,Masculino,2500-2999,181,-34.6503494927057,-58.9879503249052
387,2014,General Rodríguez,06364,Masculino,3000-3499,470,-34.6503494927057,-58.9879503249052
388,2014,General Rodríguez,06364,Masculino,3500 y más,500,-34.6503494927057,-58.9879503249052
389,2014,General Rodríguez,06364,Masculino,500-999,1,-34.6503494927057,-58.9879503249052
390,2014,General Rodríguez,06364,Masculino,Ignorado,12,-34.6503494927057,-58.9879503249052
391,2014,General San Martín,06371,Masculino,1000-1499,19,-34.5526490761278,-58.5643145358558
392,2014,General San Martín,06371,Masculino,1500-1999,45,-34.5526490761278,-58.5643145358558
393,2014,General San Martín,06371,Masculino,2000-2499,144,-34.5526490761278,-58.5643145358558
394,2014,General San Martín,06371,Masculino,2500-2999,521,-34.5526490761278,-58.5643145358558
395,2014,General San Martín,06371,Masculino,3000-3499,1434,-34.5526490761278,-58.5643145358558
396,2014,General San Martín,06371,Masculino,3500 y más,1356,-34.5526490761278,-58.5643145358558
397,2014,General San Martín,06371,Masculino,500-999,22,-34.5526490761278,-58.5643145358558
398,2014,General San Martín,06371,Masculino,Ignorado,37,-34.5526490761278,-58.5643145358558
399,2014,General Viamonte,06385,Masculino,1000-1499,2,-34.997569924782,-61.0501968347291
400,2014,General Viamonte,06385,Masculino,2000-2499,7,-34.997569924782,-61.0501968347291
401,2014,General Viamonte,06385,Masculino,2500-2999,29,-34.997569924782,-61.0501968347291
402,2014,General Viamonte,06385,Masculino,3000-3499,54,-34.997569924782,-61.0501968347291
403,2014,General Viamonte,06385,Masculino,3500 y más,46,-34.997569924782,-61.0501968347291
404,2014,General Viamonte,06385,Masculino,500-999,1,-34.997569924782,-61.0501968347291
405,2014,General Viamonte,06385,Masculino,Ignorado,5,-34.997569924782,-61.0501968347291
406,2014,General Villegas,06392,Masculino,1000-1499,2,-34.7687371056865,-62.9535454568402
407,2014,General Villegas,06392,Masculino,1500-1999,4,-34.7687371056865,-62.9535454568402
408,2014,General Villegas,06392,Masculino,2000-2499,12,-34.7687371056865,-62.9535454568402
409,2014,General Villegas,06392,Masculino,2500-2999,63,-34.7687371056865,-62.9535454568402
410,2014,General Villegas,06392,Masculino,3000-3499,111,-34.7687371056865,-62.9535454568402
411,2014,General Villegas,06392,Masculino,3500 y más,65,-34.7687371056865,-62.9535454568402
412,2014,General Villegas,06392,Masculino,Ignorado,2,-34.7687371056865,-62.9535454568402
413,2014,Guaminí,06399,Masculino,2000-2499,1,-36.8905500665858,-62.4187740896092
414,2014,Guaminí,06399,Masculino,2500-2999,9,-36.8905500665858,-62.4187740896092
415,2014,Guaminí,06399,Masculino,3000-3499,32,-36.8905500665858,-62.4187740896092
416,2014,Guaminí,06399,Masculino,3500 y más,26,-36.8905500665858,-62.4187740896092
417,2014,Guaminí,06399,Masculino,500-999,2,-36.8905500665858,-62.4187740896092
418,2014,Guaminí,06399,Masculino,Ignorado,1,-36.8905500665858,-62.4187740896092
419,2014,Hipólito Yrigoyen,06406,Masculino,2000-2499,5,-36.2593312232241,-61.6600936665535
420,2014,Hipólito Yrigoyen,06406,Masculino,2500-2999,12,-36.2593312232241,-61.6600936665535
421,2014,Hipólito Yrigoyen,06406,Masculino,3000-3499,32,-36.2593312232241,-61.6600936665535
422,2014,Hipólito Yrigoyen,06406,Masculino,3500 y más,25,-36.2593312232241,-61.6600936665535
423,2014,Hipólito Yrigoyen,06406,Masculino,Ignorado,1,-36.2593312232241,-61.6600936665535
424,2014,Hurlingham,06408,Masculino,1000-1499,9,-34.5992140053733,-58.6496943606349
425,2014,Hurlingham,06408,Masculino,1500-1999,18,-34.5992140053733,-58.6496943606349
426,2014,Hurlingham,06408,Masculino,2000-2499,75,-34.5992140053733,-58.6496943606349
427,2014,Hurlingham,06408,Masculino,2500-2999,233,-34.5992140053733,-58.6496943606349
428,2014,Hurlingham,06408,Masculino,3000-3499,594,-34.5992140053733,-58.6496943606349
429,2014,Hurlingham,06408,Masculino,3500 y más,583,-34.5992140053733,-58.6496943606349
430,2014,Hurlingham,06408,Masculino,500-999,7,-34.5992140053733,-58.6496943606349
431,2014,Hurlingham,06408,Masculino,Ignorado,7,-34.5992140053733,-58.6496943606349
432,2014,Ituzaingó,06410,Masculino,1000-1499,8,-34.6360018167543,-58.6887583352667
433,2014,Ituzaingó,06410,Masculino,1500-1999,20,-34.6360018167543,-58.6887583352667
434,2014,Ituzaingó,06410,Masculino,2000-2499,64,-34.6360018167543,-58.6887583352667
435,2014,Ituzaingó,06410,Masculino,2500-2999,186,-34.6360018167543,-58.6887583352667
436,2014,Ituzaingó,06410,Masculino,3000-3499,510,-34.6360018167543,-58.6887583352667
437,2014,Ituzaingó,06410,Masculino,3500 y más,460,-34.6360018167543,-58.6887583352667
438,2014,Ituzaingó,06410,Masculino,500-999,6,-34.6360018167543,-58.6887583352667
439,2014,Ituzaingó,06410,Masculino,Ignorado,12,-34.6360018167543,-58.6887583352667
440,2014,José C. Paz,06412,Masculino,1000-1499,37,-34.5118758903445,-58.7776710941743
441,2014,José C. Paz,06412,Masculino,1500-1999,53,-34.5118758903445,-58.7776710941743
442,2014,José C. Paz,06412,Masculino,2000-2499,138,-34.5118758903445,-58.7776710941743
443,2014,José C. Paz,06412,Masculino,2500-2999,489,-34.5118758903445,-58.7776710941743
444,2014,José C. Paz,06412,Masculino,3000-3499,1329,-34.5118758903445,-58.7776710941743
445,2014,José C. Paz,06412,Masculino,3500 y más,1405,-34.5118758903445,-58.7776710941743
446,2014,José C. Paz,06412,Masculino,500-999,9,-34.5118758903445,-58.7776710941743
447,2014,José C. Paz,06412,Masculino,Ignorado,48,-34.5118758903445,-58.7776710941743
448,2014,José C. Paz,06412,Masculino,Menor a 500,1,-34.5118758903445,-58.7776710941743
449,2014,Junín,06413,Masculino,1000-1499,1,-34.546128336039,-61.0054940705488
450,2014,Junín,06413,Masculino,1500-1999,18,-34.546128336039,-61.0054940705488
451,2014,Junín,06413,Masculino,2000-2499,46,-34.546128336039,-61.0054940705488
452,2014,Junín,06413,Masculino,2500-2999,120,-34.546128336039,-61.0054940705488
453,2014,Junín,06413,Masculino,3000-3499,355,-34.546128336039,-61.0054940705488
454,2014,Junín,06413,Masculino,3500 y más,296,-34.546128336039,-61.0054940705488
455,2014,Junín,06413,Masculino,500-999,4,-34.546128336039,-61.0054940705488
456,2014,Junín,06413,Masculino,Ignorado,4,-34.546128336039,-61.0054940705488
457,2014,Junín,06413,Masculino,Menor a 500,1,-34.546128336039,-61.0054940705488
458,2014,La Matanza,06427,Masculino,1000-1499,111,-34.7701647288425,-58.625448693896
459,2014,La Matanza,06427,Masculino,1500-1999,218,-34.7701647288425,-58.625448693896
460,2014,La Matanza,06427,Masculino,2000-2499,656,-34.7701647288425,-58.625448693896
461,2014,La Matanza,06427,Masculino,2500-2999,2100,-34.7701647288425,-58.625448693896
462,2014,La Matanza,06427,Masculino,3000-3499,5609,-34.7701647288425,-58.625448693896
463,2014,La Matanza,06427,Masculino,3500 y más,6323,-34.7701647288425,-58.625448693896
464,2014,La Matanza,06427,Masculino,500-999,59,-34.7701647288425,-58.625448693896
465,2014,La Matanza,06427,Masculino,Ignorado,252,-34.7701647288425,-58.625448693896
466,2014,La Matanza,06427,Masculino,Menor a 500,4,-34.7701647288425,-58.625448693896
467,2014,La Plata,06441,Masculino,1000-1499,46,-35.0034938071388,-58.0180274991075
468,2014,La Plata,06441,Masculino,1500-1999,108,-35.0034938071388,-58.0180274991075
469,2014,La Plata,06441,Masculino,2000-2499,322,-35.0034938071388,-58.0180274991075
470,2014,La Plata,06441,Masculino,2500-2999,1184,-35.0034938071388,-58.0180274991075
471,2014,La Plata,06441,Masculino,3000-3499,3060,-35.0034938071388,-58.0180274991075
472,2014,La Plata,06441,Masculino,3500 y más,2522,-35.0034938071388,-58.0180274991075
473,2014,La Plata,06441,Masculino,500-999,22,-35.0034938071388,-58.0180274991075
474,2014,La Plata,06441,Masculino,Ignorado,109,-35.0034938071388,-58.0180274991075
475,2014,La Plata,06441,Masculino,Menor a 500,2,-35.0034938071388,-58.0180274991075
476,2014,Lanús,06434,Masculino,1000-1499,31,-34.7057824914421,-58.3954484986823
477,2014,Lanús,06434,Masculino,1500-1999,41,-34.7057824914421,-58.3954484986823
478,2014,Lanús,06434,Masculino,2000-2499,157,-34.7057824914421,-58.3954484986823
479,2014,Lanús,06434,Masculino,2500-2999,586,-34.7057824914421,-58.3954484986823
480,2014,Lanús,06434,Masculino,3000-3499,1571,-34.7057824914421,-58.3954484986823
481,2014,Lanús,06434,Masculino,3500 y más,1430,-34.7057824914421,-58.3954484986823
482,2014,Lanús,06434,Masculino,500-999,21,-34.7057824914421,-58.3954484986823
483,2014,Lanús,06434,Masculino,Ignorado,58,-34.7057824914421,-58.3954484986823
484,2014,Lanús,06434,Masculino,Menor a 500,1,-34.7057824914421,-58.3954484986823
485,2014,Laprida,06448,Masculino,1000-1499,2,-37.5155525089772,-60.7680626719213
486,2014,Laprida,06448,Masculino,1500-1999,2,-37.5155525089772,-60.7680626719213
487,2014,Laprida,06448,Masculino,2000-2499,5,-37.5155525089772,-60.7680626719213
488,2014,Laprida,06448,Masculino,2500-2999,11,-37.5155525089772,-60.7680626719213
489,2014,Laprida,06448,Masculino,3000-3499,32,-37.5155525089772,-60.7680626719213
490,2014,Laprida,06448,Masculino,3500 y más,26,-37.5155525089772,-60.7680626719213
491,2014,Laprida,06448,Masculino,Ignorado,3,-37.5155525089772,-60.7680626719213
492,2014,Las Flores,06455,Masculino,1000-1499,2,-36.0157017377305,-59.1769657671576
493,2014,Las Flores,06455,Masculino,1500-1999,3,-36.0157017377305,-59.1769657671576
494,2014,Las Flores,06455,Masculino,2000-2499,3,-36.0157017377305,-59.1769657671576
495,2014,Las Flores,06455,Masculino,2500-2999,26,-36.0157017377305,-59.1769657671576
496,2014,Las Flores,06455,Masculino,3000-3499,84,-36.0157017377305,-59.1769657671576
497,2014,Las Flores,06455,Masculino,3500 y más,75,-36.0157017377305,-59.1769657671576
498,2014,Las Flores,06455,Masculino,Ignorado,5,-36.0157017377305,-59.1769657671576
499,2014,Leandro N. Alem,06462,Masculino,1000-1499,1,-34.497956349747,-61.6129309245572
500,2014,Leandro N. Alem,06462,Masculino,1500-1999,3,-34.497956349747,-61.6129309245572
501,2014,Leandro N. Alem,06462,Masculino,2000-2499,5,-34.497956349747,-61.6129309245572
502,2014,Leandro N. Alem,06462,Masculino,2500-2999,20,-34.497956349747,-61.6129309245572
503,2014,Leandro N. Alem,06462,Masculino,3000-3499,54,-34.497956349747,-61.6129309245572
504,2014,Leandro N. Alem,06462,Masculino,3500 y más,44,-34.497956349747,-61.6129309245572
505,2014,Lezama,06466,Masculino,1000-1499,1,-35.8494190496267,-57.89575256553
506,2014,Lezama,06466,Masculino,1500-1999,2,-35.8494190496267,-57.89575256553
507,2014,Lezama,06466,Masculino,2000-2499,2,-35.8494190496267,-57.89575256553
508,2014,Lezama,06466,Masculino,2500-2999,4,-35.8494190496267,-57.89575256553
509,2014,Lezama,06466,Masculino,3000-3499,12,-35.8494190496267,-57.89575256553
510,2014,Lezama,06466,Masculino,3500 y más,16,-35.8494190496267,-57.89575256553
511,2014,Lezama,06466,Masculino,Ignorado,1,-35.8494190496267,-57.89575256553
512,2014,Lincoln,06469,Masculino,1000-1499,2,-35.070384883326,-61.6827618200122
513,2014,Lincoln,06469,Masculino,1500-1999,3,-35.070384883326,-61.6827618200122
514,2014,Lincoln,06469,Masculino,2000-2499,9,-35.070384883326,-61.6827618200122
515,2014,Lincoln,06469,Masculino,2500-2999,49,-35.070384883326,-61.6827618200122
516,2014,Lincoln,06469,Masculino,3000-3499,126,-35.070384883326,-61.6827618200122
517,2014,Lincoln,06469,Masculino,3500 y más,138,-35.070384883326,-61.6827618200122
518,2014,Lincoln,06469,Masculino,Ignorado,16,-35.070384883326,-61.6827618200122
